Name,gas capacity,coal plant capacity,bioenergy plant capacity,coal mine capacity,steel plant capacity,ID,Entity Type,Legal Entity Type,PubliclyListed,Country
Telerich Investment,0.0,130.75000000000003,0.0,0.0,0.0,E100001010959,legal entity,Ltd,,Virgin Islands (British)
Temane Energy Consortium,14999.999999999998,0.0,0.0,0.0,0.0,E100000004174,legal entity,,,
Temasek Holdings,0.0,0.0,0.0,0.236377845,0.0,E100002000448,legal entity,Pvt Ltd,,Singapore
Templar Investments,0.0,0.0,0.0,0.0,750007.0,E100001010331,legal entity,Ltd,False,Mauritius
Temple Generation I,80300.0,0.0,0.0,0.0,0.0,E100000004175,legal entity,LLC,,
Tenaga Nasional,39741.632,43392.254806799996,0.0,0.0,0.0,E100000000706,legal entity,Bhd,True,Malaysia
Tenaris,47989.2,0.0,0.0,0.0,234250.0,E100000000692,legal entity,SA,True,Luxembourg
Tenaris Investments,0.0,0.0,0.0,0.0,26750.0,E100001012898,legal entity,SARL,False,Luxembourg
Tenaska,38290.91010266666,0.0,0.0,0.0,0.0,E100000001705,legal entity,Inc,False,United States
Tenaska Alabama Partners,731.0115000000001,0.0,0.0,0.0,0.0,E100000004176,legal entity,LP,,
Tenaska Frontier Partners,409.8024000000001,0.0,0.0,0.0,0.0,E100000004177,legal entity,Ltd,,
Tenaska Gateway Partners,100.729836,0.0,0.0,0.0,0.0,E100000004178,legal entity,Ltd,,
Tenaska Georgia Partners,427.39650000000006,0.0,0.0,0.0,0.0,E100000004179,legal entity,LP,,
Tenaska Pennsylvania Holdings,6804.0,0.0,0.0,0.0,0.0,E100000004180,legal entity,LLC,,
Tenaska Virginia Partners,183.19320000000002,0.0,0.0,0.0,0.0,E100000004181,legal entity,LP,,
Tendele Coal Mining,0.0,0.0,0.0,0.0,0.0,E100001013792,legal entity,Pty Ltd,False,South Africa
Tengizchevroil,194.27760000000004,0.0,0.0,0.0,0.0,E100000004182,legal entity,LLP,,
Tengye Investment,3.391321313800144,1.0543404847248004,0.0,0.0,0.0,E100000128884,legal entity,Co Ltd,,China
Tengzhou Enterprise State Owned Assets Management,0.0,1928.2631543999998,0.0,0.0,0.0,E100000124819,legal entity,Co Ltd,,China
Tengzhou Fuyuan Low Calorific Value Fuel Thermal Power,0.0,9238.299489999998,0.0,0.0,0.0,E100000122822,legal entity,Co Ltd,,China
Tengzhou Guozhuang Coal Mine Employee Stock Ownership Association,0.0,1928.2631543999998,0.0,0.0,0.0,E100000125719,,,,
Tengzhou Guozhuang Mining,0.0,1928.2631543999998,0.0,0.0,0.0,E100000124820,legal entity,Co Ltd,,China
Tengzhou Industrial Assets Operation,0.0,1928.2631543999998,0.0,0.0,0.0,E100000125178,legal entity,Co Ltd,,China
Tengzhou JINDA Coal,0.0,1928.2631543999998,0.0,0.0,0.0,E100000124821,legal entity,Co Ltd,,China
Tengzhou Jinda Coal Co Ltd Trade Union Committee,0.0,1928.2631543999998,0.0,0.0,0.0,E100000126036,legal entity,,,
Tengzhou Juneng Development Investment,0.0,1928.2631543999998,0.0,0.0,0.0,E100000123452,legal entity,Co Ltd,,China
Tengzhou State-owned Assets Supervision and Administration Bureau,0.0,1928.2631543999998,0.0,0.0,0.0,E100000125770,state body,,,
Tennessee Valley Authority,1660390.0,713020.0,0.0,0.0,0.0,E100000002329,state body,,,United States
Tenughat Vidyut Nigam,0.0,42000.0,0.0,0.0,0.0,E100000121423,legal entity,Ltd,False,India
Teplaren Považská Bystrica,6400.0,0.0,0.0,0.0,0.0,E100000001706,legal entity,sro,,Slovakia
Teplarna Kyjov,2300.0,0.0,0.0,0.0,0.0,E100000001707,legal entity,AS,,Czech Republic
Teplárna Kladno,0.0,3000.0,0.0,0.0,0.0,E100001010896,legal entity,sro,False,Czech Republic
Teplárna Zlín,0.0,3000.0,0.0,0.0,0.0,E100000121424,legal entity,sro,False,Czech Republic
Teplárny Brno,17900.0,0.0,0.0,0.0,0.0,E100000001708,legal entity,AS,False,Czech Republic
Tereos Açúcar e Energia Brasil,0.0,0.0,17669.999999999996,0.0,0.0,E100001000066,legal entity,SA,False,Brazil
Tereos Internacional,0.0,0.0,17669.999999999996,0.0,0.0,E100001000067,legal entity,SA,False,Brazil
Termelétrica Itacoatiara,31900.0,0.0,0.0,0.0,0.0,E100000004183,legal entity,SA,,
Termelétrica Pernambuco III,4357.36,0.0,0.0,0.0,0.0,E100000004184,legal entity,SA,,
Termelétrica Viana,24960.0,0.0,0.0,0.0,0.0,E100000004185,legal entity,SA,,
Termo Norte Energia,41295.869999999995,0.0,0.0,0.0,0.0,E100000001813,legal entity,Ltda,False,Brazil
Termobarranquilla,19595.939999999995,0.0,0.0,0.0,0.0,E100000004186,legal entity,SA ESP,False,Colombia
Termocabo,1192.8000000000002,0.0,0.0,0.0,0.0,E100000004187,legal entity,SA,,
Termocandelaria Power,27763.319999999992,0.0,0.0,0.0,0.0,E100000000142,legal entity,SA,False,Spain
Termoelectrica,257896.6666666667,0.0,0.0,0.0,0.0,E100000002027,legal entity,SA,False,Moldova
Termoelectrica,257896.6666666667,0.0,0.0,0.0,0.0,E100000000854,legal entity,SA,False,Romania
Termoelectrica De Mexicali,62500.0,0.0,0.0,0.0,0.0,E100000002330,legal entity,S de RL de CV,,United States
Termoelektrarna Brestanica,33700.0,0.0,0.0,0.0,0.0,E100000001709,legal entity,doo,,Slovenia
Termoelektrarna Šoštanj,8400.0,94500.0,0.0,0.0,0.0,E100000001710,legal entity,doo,,Slovenia
Termoelétrica Potiguar,8203.63264,0.0,0.0,0.0,0.0,E100001000305,legal entity,SA,,
TermoemCali I,8880.0,0.0,0.0,0.0,0.0,E100000004189,legal entity,SA ESP,,Colombia
Termonorte Colombia,9300.0,0.0,0.0,0.0,0.0,E100001010541,legal entity,SASESP,False,Colombia
Termoselva,20200.0,0.0,0.0,0.0,0.0,E100000004191,legal entity,SRL,,Peru
Termotasajero,0.0,33300.0,0.0,0.0,0.0,E100000121428,legal entity,SAESP,False,Colombia
Termoyopal,3661.5,0.0,0.0,0.0,0.0,E100000001846,legal entity,SA,False,Colombia
Ternium,35423.556666666664,0.0,0.0,0.0,758462.1499999999,E100001000384,legal entity,SA,True,Luxembourg
Ternium Argentina,1301.6666666666663,0.0,0.0,0.0,351446.095,E100000130688,legal entity,SA,True,Argentina
Ternium Brasil,382.68999999999994,0.0,0.0,0.0,406119.99999999994,E100000131066,legal entity,Ltda,False,Brazil
Ternium Internacional España,1684.3566666666661,0.0,0.0,0.0,757566.0949999999,E100001016132,legal entity,SLU,False,Spain
Ternium Investments,1684.3566666666661,0.0,0.0,0.0,758462.1499999999,E100001016133,legal entity,SARL,False,Luxembourg
Ternium México,1301.6666666666663,0.0,0.0,0.0,180410.99999999997,E100000004192,legal entity,SA de CV,False,Mexico
Terra Mauricia,0.0,7000.0,0.0,0.0,0.0,E100000121429,legal entity,Ltd,True,Mauritius
Terra-Gen Operating Co-Solar,9200.0,0.0,0.0,0.0,0.0,E100000004193,legal entity,,,
TerraCom,0.0,0.0,0.0,0.3213074583883183,0.0,E100000132284,legal entity,Ltd,True,Australia
Terracotta Processing,0.0,0.0,0.0,63.1072,0.0,E100001016493,legal entity,Pty Ltd,,South Africa
Terragen,0.0,7000.0,0.0,0.0,0.0,E100000121430,legal entity,Ltd,False,Mauritius
Terri Mining,0.0,0.0,0.0,250.0,0.0,E100000132286,legal entity,Pvt Ltd,False,India
Territorial Generating Company No 1,72452.666658,3040.3889190000004,0.0,0.0,0.0,E100000003742,legal entity,PJSC,True,Russia
Territorial Generating Company No 11,11734.649999999998,29534.399999999998,0.0,0.0,0.0,E100000003340,legal entity,JSC,False,Russia
Territorial Generating Company No 14,0.0,103772.622,0.0,0.0,0.0,E100000002086,legal entity,PJSC,,Russia
Territorial Generating Company No 16,162820.0,0.0,0.0,0.0,0.0,E100000003677,legal entity,OJSC,,Russia
Territorial Generating Company No 2,63472.0,4500.0,0.0,0.0,0.0,E100000000863,legal entity,PJSC,True,Russia
Tesoro Refining & Marketing Company,49.808879999999995,0.0,0.0,0.0,0.0,E100001015860,legal entity,LLC,False,United States
Tesoro SoCal Cogeneration,90.24582600000001,0.0,0.0,0.0,0.0,E100000004195,legal entity,LLC,,
Tessenderlo Group,42200.0,0.0,0.0,0.0,0.0,E100000000051,legal entity,,,Belgium
TetraEconomAlliance,0.0,0.0,0.0,473.715,0.0,E100001016536,legal entity,LLC,False,Russia
TexGen Power,85300.0,0.0,0.0,0.0,0.0,E100000001303,legal entity,,,United States
Texaco,26.136000000000003,0.0,0.0,0.0,0.0,E100000004196,legal entity,,,
Texas A&M University,5000.0,0.0,0.0,0.0,0.0,E100000001304,legal entity,,,United States
Texas A&M Utilities & Energy Services,5000.0,0.0,0.0,0.0,0.0,E100000004197,legal entity,,,
Texas City Cogeneration,45000.0,0.0,0.0,0.0,0.0,E100000004198,legal entity,LLC,,
Thabong Coal,0.0,0.0,0.0,243.22499999999997,0.0,E100001000948,legal entity,Pty Ltd,False,South Africa
Thai Hung Trading,0.0,0.0,0.0,0.0,46401.420000000006,E100001012496,legal entity,JSC,False,Vietnam
Thai NVDR,356928.3437474,64826.923879999995,0.0,148.55400000000003,0.0,E100001010887,legal entity,Co Ltd,False,Thailand
Thai Nguyen Iron And Steel,0.0,0.0,0.0,0.0,46401.420000000006,E100000130922,legal entity,JSC,False,Vietnam
Thai Oil,14513.506748291302,526.29668,0.0,0.0,0.0,E100000002134,legal entity,PCL,True,Thailand
Thailand Huihua Industrial,0.0,0.0,0.0,0.0,44376.8,E100000130639,legal entity,Co Ltd,,
Thal,0.0,3300.0,0.0,54.28571428571428,0.0,E100000121434,legal entity,Ltd,True,Pakistan
ThalNova Power (Private),0.0,3300.0,0.0,0.0,0.0,E100000121435,legal entity,Ltd,False,Pakistan
Thar Coal Block-I Power Generation,0.0,132000.0,0.0,0.0,0.0,E100000121437,legal entity,Co Ltd,False,Pakistan
Thar Electricity,0.0,132000.0,0.0,0.0,0.0,E100000121438,legal entity,Pvt Ltd,False,Pakistan
Thar Energy,0.0,3300.0,0.0,0.0,0.0,E100000121439,legal entity,Ltd,False,Pakistan
The Abraaj Group,97811.20000000001,0.0,0.0,0.0,0.0,E100000001090,legal entity,,,United Arab Emirates
The Alsons Power Group,22540.0,0.0,0.0,0.0,0.0,E100000001712,legal entity,,,
The Capital Group Companies,1436675.6487524952,105290.56492099645,16555.549175,1032.234277133,2310.84,E100001000901,legal entity,Inc,False,United States
The Central Trading & Development Group,157500.0,0.0,0.0,0.0,0.0,E100000001018,legal entity,Corp,False,Taiwan
The China Orient Asset Management,21.429,675.9676000000001,0.7165076851406249,0.0,86711.47969229572,E100000123243,legal entity,Co Ltd,,China
The Cline Group,0.0,0.0,0.0,780.0,0.0,E100000132287,legal entity,LLC,,United States
The Dai-ichi Life Insurance,56719.47999627429,14364.168203181765,800.6132575529999,143.72544156859996,6012.305454167999,E100000133542,legal entity,Co Ltd,,Japan
The Durgapur Projects,0.0,55000.0,0.0,0.0,0.0,E100000120349,legal entity,Ltd,False,India
The Export-Import Bank of China,0.0,26.082647458409365,0.0,0.0,0.0,E100000129018,,,,China
The Export-Import Bank of China Chongqing Branch,0.0,26.082647458409365,0.0,0.0,0.0,E100000128988,,,,China
The Government Pension Fund,447.44,0.0,0.0,0.0,0.0,E100001011569,state body,,,
The Hongkong Electric,0.0,2000.0,0.0,0.0,0.0,E100001010683,legal entity,Co Ltd,False,Hong Kong
The Joinus Venture Capital Company,0.0,0.0,0.0,0.0,68997.5,E100000131150,legal entity,Ltd,,China
The Martyrs and Veterans Affairs Foundation,286800.0,0.0,0.0,0.0,0.0,E100000000569,legal entity,,,Iran
The Master Trust Bank of Japan,80377.44073227426,35715.96820318175,845.973257553,143.72544156859996,6012.305454167999,E100001000178,legal entity,Ltd,False,Japan
The Middle East Mines and Mining Industries Development,46000.0,0.0,0.0,0.0,0.0,E100000000570,legal entity,,,Iran
The National Pensions Fund (Mauritius),0.0,2.779166666666667,0.0,0.0,0.0,E100001011527,state body,,,
The Navigator,4975.950000000001,0.0,3215.75,0.0,0.0,E100000001713,legal entity,Co,,Portugal
The Norinchukin Trust & Banking,80377.44073227426,35715.96820318175,845.973257553,143.72544156859996,6012.305454167999,E100001016126,legal entity,Co Ltd,False,Japan
The Peaker Trust,406.27125,0.0,0.0,0.0,0.0,E100000000928,legal entity,,False,South Africa
"The People's Government of Jiangning District, Nanjing (authorizes the State-owned Assets Management Office of Jiangning District, Nanjing to perform the duties of the investor)",11994.000000000002,0.0,0.0,0.0,0.0,E100000125859,state,,,
The People's Government of Jiangsu Province (the acting investor of the State-owned Assets Supervision and Administration Commission of the People's Government of Yangzhou City),17354.0,23071.199999999997,0.0,0.0,0.0,E100000125944,state,,,
The People's Government of Shaanxi Province,0.0,155015.0,53.67713175,0.0,0.0,E100000124963,state,,,
The People's Insurance Company (Group) of China,0.0,0.058529927609999984,0.0,0.0,0.0,E100000125405,legal entity,Ltd,True,China
The Proctor & Gamble,16800.0,0.0,0.0,0.0,0.0,E100000001307,legal entity,Co,,United States
The Punjab Produce & Trading Co,0.0,0.0,0.0,1.1903611,0.0,E100001011637,legal entity,Pvt Ltd,False,India
The Quantum Group,0.0,1108.3333333333333,0.0,0.0,0.0,E100000000466,legal entity,Ltd,,Ghana
The Rabigh Arabian Water & Electricity Company,29328.880000000005,0.0,0.0,0.0,0.0,E100000004201,legal entity,,,
The Shell Petroleum Development Company of Nigeria,13000.0,0.0,0.0,0.0,0.0,E100000004202,legal entity,Ltd,False,
The Silk Road Fund,31200.277500000004,0.0,0.0,0.0,0.0,E100001010605,legal entity,Co Ltd,False,China
The Singareni Collieries,0.0,102000.0,0.0,5923.548,0.0,E100001000809,legal entity,Co Ltd,False,India
The United Laboratories (Inner Mongolia),0.0,60000.0,0.0,0.0,0.0,E100000122302,legal entity,Co Ltd,,China
The Vanguard Group,537930.1190536649,161938.89144139216,7124.652324413398,1132.5847865058342,8037.413443199999,E100001010595,legal entity,Inc,False,United States
The West Bengal Power Development,0.0,442000.0,0.0,2500.0,0.0,E100001000512,legal entity,Corp Ltd,False,India
The Western Mindanao Power,11200.0,0.0,0.0,0.0,0.0,E100000004203,legal entity,Corp,,
The people's Government of Beijing City,0.0,0.058529927609999984,11777.342104799998,0.0,0.0,E100000125410,state,,,
The people's Government of Henan Province,0.0,89.70812992760997,0.0,0.0,0.0,E100000125299,state,,,
The people's Government of the Ningxia Hui Autonomous Region,0.0,664135.7191620001,0.0,0.0,0.0,E100000124557,state,,,
Thebe Investment Corporation,0.0,0.0,0.0,327.06,0.0,E100001000787,legal entity,Pty Ltd,False,South Africa
Therma Marine,3.25941732,0.0,0.0,0.0,0.0,E100000004204,legal entity,Inc,,
Therma Mobile,6.76655035632,0.0,0.0,0.0,0.0,E100000004205,legal entity,Inc,,
Therma Power,6.76655035632,23.75924224425048,0.0,0.0,0.0,E100000001714,legal entity,Inc,,Philippines
Therma South,0.0,4.88912598,0.0,0.0,0.0,E100000121442,legal entity,Inc,False,Philippines
Therma Visayas,0.0,6.636173663519999,0.0,0.0,0.0,E100000121443,legal entity,Inc,False,Philippines
Thermal Conversion Compound Industriepark Höchst,1185.6,0.0,0.0,0.0,0.0,E100000004206,legal entity,GmbH,False,Germany
Thermal Power Branch of Chifeng Fulong Thermal Power,0.0,10000.0,0.0,0.0,0.0,E100000122313,legal entity,Co Ltd,,China
Thermal Power Branch of Ordos Junzheng Energy Chemical,0.0,66000.0,0.0,0.0,0.0,E100000122258,legal entity,Co Ltd,,China
Thermal Power Branch of Shaanxi Beiyuan Chemical Industry Group,0.0,50000.0,0.0,0.0,0.0,E100000122661,legal entity,Co Ltd,,China
Thermal Power Branch of Shandong Shifeng (Group),0.0,1500.0,0.0,0.0,0.0,E100000122815,legal entity,Co Ltd,,China
Thermal Power Branch of Xinjiang Yihua Chemical,0.0,5200.8,0.0,0.0,0.0,E100000123022,legal entity,Co Ltd,,China
Thermal Power Plant of Huadian Hutubi Energy,0.0,60000.0,0.0,0.0,0.0,E100000125482,legal entity,Co Ltd,,China
Thermal Power Plant-3 SSH Co,0.0,45000.0,0.0,0.0,0.0,E100000121445,legal entity,,False,Mongolia
Thermal Power Plant-4 SSH Co,0.0,78900.0,0.0,0.0,0.0,E100000121446,legal entity,,,Mongolia
Thermal Power Plants Holding,1783319.0,0.0,0.0,0.0,0.0,E100000000551,legal entity,Co,False,Iran
Thermal Power Plants Holding,1783319.0,0.0,0.0,0.0,0.0,E100001016193,legal entity,,,
Thermal Power Stations,1614403.2,308250.0,0.0,0.0,0.0,E100000001331,legal entity,JSC,,Uzbekistan
Thiess,0.0,0.0,0.0,72.0,0.0,E100001013795,legal entity,Pty Ltd,False,Australia
Thiess Group Holdings,0.0,0.0,0.0,72.0,0.0,E100001013796,legal entity,Pty Ltd,False,Australia
Thika Power,8700.0,0.0,0.0,0.0,0.0,E100000004207,legal entity,Ltd,False,Kenya
Thong Nhat Coal,0.0,0.0,0.0,1.1607,0.0,E100001013797,legal entity,Co,False,Vietnam
Three Gorges Group (Yingkou) Energy Investment,35000.0,0.0,0.0,0.0,0.0,E100000004210,legal entity,Co Ltd,,
Three Notch Electric Membership,3965.0,0.0,0.0,0.0,0.0,E100000001310,legal entity,Corp,,United States
Thriveni Earthmovers,0.0,0.0,0.0,0.0,0.0,E100001012205,legal entity,Pvt Ltd,False,India
Thunder Basin Coal Company,0.0,0.0,0.0,0.0,0.0,E100001000549,legal entity,LLC,,United States
Thungela Operations,0.0,0.0,0.0,352.2312,0.0,E100001000766,legal entity,Pty Ltd,False,South Africa
Thungela Resources,0.0,0.0,0.0,2598.51336,0.0,E100001000764,legal entity,Ltd,True,South Africa
Thungela Resources Holdings,0.0,0.0,0.0,289.44216,0.0,E100001000770,legal entity,Pty Ltd,,South Africa
Thy-Marcinelle,0.0,0.0,0.0,0.0,80000.0,E100001010367,legal entity,SA,False,Belgium
Thüga,28821.725726657998,3528.0,0.0,0.0,0.0,E100001000203,legal entity,AG,False,Germany
Thüga Holding,34861.725726658,7128.0,0.0,0.0,0.0,E100000000453,legal entity,GmbH & Co KGaA,,Germany
Thüringer Energie,4256.0,0.0,0.0,0.0,0.0,E100000004211,legal entity,AG,False,Germany
"Tianan Sub-branch, Industrial and Commercial Bank of China Wuhan Branch",0.0,14845.6,0.0,0.0,0.0,E100000125973,legal entity,,,China
Tianhao Investment Group,0.0,0.0,1528.5780000000002,0.0,0.0,E100000129747,legal entity,Co Ltd,,China
Tianhao New Energy,0.0,0.0,119.98799999999999,0.0,0.0,E100000129405,legal entity,Co Ltd,,China
Tianhe Investment,0.0,52000.0,0.0,0.0,0.0,E100000125927,legal entity,,,
Tianhe Thermal Power Branch of Xinjiang Tianfu Energy,0.0,198000.0,0.0,0.0,0.0,E100000123018,legal entity,Co Ltd,,China
Tianhong Holdings Limited (Tianhong Holdings Limited),2601.9647999999997,0.0,0.0,0.0,0.0,E100000125828,legal entity,,,
Tianjiin Qiangbang Industrial,0.0,0.0,0.0,0.0,45000.0,E100000131165,,Co Ltd,,
Tianjin Binhai Electric Power,1620.0,0.0,0.0,0.0,0.0,E100000004213,legal entity,Co Ltd,,
Tianjin Binjiang Helicopter,0.0,0.0,0.7165076851406249,0.0,0.0,E100000130093,legal entity,Co Ltd,,
Tianjin BoHai State-owned Assets Management,0.0,0.0,0.0,0.0,7.46369229571749,E100000129107,legal entity,Co Ltd,,China
Tianjin Bohai Runde Steel Group,0.0,0.0,0.0,0.0,71849.925,E100000128384,legal entity,Co Ltd,,China
Tianjin Chentang Thermoelectricity,180000.0,0.0,0.0,0.0,0.0,E100000004214,legal entity,Co Ltd,,
Tianjin Daban Power Technology Investment Partnership,0.0,119988.0,0.0,0.0,0.0,E100000123397,legal entity,LP,,China
Tianjin Datang International Panshan Power Generation,0.0,29529.000000000004,0.0,0.0,0.0,E100000122585,legal entity,Co Ltd,,China
Tianjin Development Branch of Huadian International Power,0.0,51000.0,0.0,0.0,0.0,E100000122589,legal entity,Co Ltd,,China
Tianjin Dongfang Caixin Investment Group,0.0,0.0,800.0,0.0,0.0,E100000129672,legal entity,Co Ltd,,China
Tianjin Dongfu Enterprise Reform Investment Management Center,0.0,9422.0,0.0,0.0,0.0,E100000124247,legal entity,LP,,China
Tianjin Dongjiang Free Trade Port Area Management Committee,0.0,0.0,0.0,0.0,7.46369229571749,E100000130351,,,,
Tianjin Dongjiang Investment Holding,0.0,0.0,0.0,0.0,7.46369229571749,E100000128919,legal entity,Co Ltd,,China
Tianjin Energy Investment Group,288807.1464287618,375210.7165387689,0.0,0.0,0.0,E100000123211,legal entity,Co Ltd,,China
Tianjin Erfa Power Technology Investment Partnership,0.0,69993.0,0.0,0.0,0.0,E100000124486,legal entity,LP,,China
Tianjin Free Trade Zone Investment Holding Group,0.0,0.0,0.7165076851406249,0.0,0.0,E100000130171,legal entity,Co Ltd,,China
Tianjin Gas Group,18600.0,0.0,0.0,0.0,0.0,E100000123709,legal entity,Co Ltd,,China
Tianjin Guodian Jinneng Thermal Power,0.0,32481.9,0.0,0.0,0.0,E100000122590,legal entity,Co Ltd,,China
Tianjin Guoheng Investment Holding,0.0,0.0,0.0,0.0,7.46369229571749,E100000129190,legal entity,Co Ltd,,China
Tianjin Guoneng Jinneng Binhai Thermal Power,0.0,34450.5,0.0,0.0,0.0,E100000122591,legal entity,Co Ltd,,China
Tianjin Guoneng Panshan Power Generation,0.0,36517.530000000006,0.0,0.0,0.0,E100000122584,legal entity,Co Ltd,,China
Tianjin Guoxing Capital Operation,0.0,0.0,0.0,0.0,7.46369229571749,E100000129105,legal entity,Co Ltd,,China
Tianjin Guoyu Commercial,0.0,0.0,0.0,0.0,7.46369229571749,E100000129044,legal entity,Co Ltd,,China
Tianjin Guoyu Enterprise Service,0.0,0.0,0.0,0.0,7.46369229571749,E100000129176,legal entity,Co Ltd,,China
Tianjin Hongkang Enterprise Management,0.0,0.0,0.0,0.0,7.46369229571749,E100000129175,legal entity,Co Ltd,,China
Tianjin Hongxin Asset Management,21.551519152799997,3013.6233672000003,53.67713175,0.0,7.46369229571749,E100000125279,legal entity,Co Ltd,,China
Tianjin Hongxin Yuanpeng Enterprise Management,21.551519152799997,3013.6233672000003,53.67713175,0.0,0.0,E100000124974,legal entity,Co Ltd,,
Tianjin Hongzhe Machinery Equipment,0.0,0.0,2970.0,0.0,0.0,E100000129937,legal entity,Co Ltd,,
Tianjin Hongzheng Enterprise Management,0.0,0.0,0.0,0.0,7.46369229571749,E100000129177,legal entity,Co Ltd,,China
Tianjin Huadian Fuyuan Thermal Power,160000.0,0.0,0.0,0.0,0.0,E100000004216,legal entity,Co Ltd,,
Tianjin Huadian Nanjiang Thermal Power,18600.0,0.0,0.0,0.0,0.0,E100000004217,legal entity,Co Ltd,,China
Tianjin Huaneng Yangliuqing Co-Generation,0.0,57581.55,0.0,0.0,0.0,E100000122569,legal entity,LLC,,China
Tianjin Iron PLANT,11832.0,0.0,0.0,0.0,0.0,E100000127064,legal entity,Co Ltd,,China
Tianjin Iron and Steel Group,0.0,0.0,0.0,0.0,393414.0,E100000126395,legal entity,Co Ltd,,China
Tianjin Jianlong Iron & Steel Industrial,16244.50537860743,0.0,124.872318175572,0.0,0.0,E100000124495,legal entity,Co Ltd,,China
Tianjin Jianrun Steel Trade,0.0,0.0,0.0,0.0,71849.925,E100000127723,legal entity,Co Ltd,,China
Tianjin Jiayu Culture Development,0.0,0.0,0.0,0.0,11493.899947412161,E100000129066,legal entity,Co Ltd,,China
Tianjin Jincheng State-Owned Capital Investment and Operations,0.0,0.0,0.0,0.0,7.46369229571749,E100000129043,legal entity,Co Ltd,,China
Tianjin Jinlian Investment Holdings,0.0,0.0,0.0,0.0,7.46369229571749,E100000129152,legal entity,Co Ltd,,China
Tianjin Jinneng,88587.0,190560.48,0.0,0.0,0.0,E100000123710,legal entity,Co Ltd,,China
Tianjin Jinneng Engineering Management,88587.0,0.0,0.0,0.0,0.0,E100000004218,legal entity,Co Ltd,,
