from,to,share
Beveren Ineos Phenolchemie power station 1,E100000000380,100.0
Bhairab power station 1-3,E100000001450,100.0
Bhander power station 1,E100000002455,100.0
Bheramara power station 1,E100000003661,100.0
Bhikki power station 1,E100000003860,100.0
Bhola power station 1,E100000000039,100.0
Bhola power station 2,E100000003671,100.0
Bibiana III power station 1,E100000000039,100.0
Bibiana II (Summit) power station 1,E100000004120,100.0
Bibiyana South power station 1,E100000000039,100.0
Biblis power station 1,E100000003873,100.0
Biblis power station 10,E100000003873,100.0
Biblis power station 11,E100000003873,100.0
Biblis power station 2,E100000003873,100.0
Biblis power station 3,E100000003873,100.0
Biblis power station 4,E100000003873,100.0
Biblis power station 5,E100000003873,100.0
Biblis power station 6,E100000003873,100.0
Biblis power station 7,E100000003873,100.0
Biblis power station 8,E100000003873,100.0
Biblis power station 9,E100000003873,100.0
Bicentenario power station CC,E100000002993,100.0
Big Bend Station CC1,E100000004158,100.0
Big Bend Station GT4,E100000004158,100.0
Big Cajun I 1,E100000003493,100.0
Big Cajun I 2,E100000003493,100.0
Big Cajun I 3,E100000003493,100.0
Big Cajun I 4,E100000003493,100.0
"Big Cajun II Power Plant Unit 2, timepoint 2",E100000003493,100.0
Big Sandy Peaker Plant BSG1,E100000003564,100.0
Big Sandy Peaker Plant BSG2,E100000003564,100.0
Big Sandy Peaker Plant BSG3,E100000003564,100.0
Big Sandy Peaker Plant BSG4,E100000003564,100.0
Big Sandy Peaker Plant BSG5,E100000003564,100.0
Big Sandy Peaker Plant BSG6,E100000003564,100.0
"Big Sandy Plant Unit 1, timepoint 2",E100000003413,100.0
Bilecik power station CC1,E100000137784,
Bilgin Samsun gas power station 1,E100000004356,100.0
Bilgin Samsun gas power station 2,E100000004356,100.0
Bilkent University power station CC,E100000002536,100.0
Bilotserkivska CHP power station 1,E100000003743,100.0
Bilotserkivska CHP power station 2,E100000003743,100.0
Bin Qasim power station 1-1,E100000003385,100.0
Bin Qasim power station 1-2,E100000003385,100.0
Bin Qasim power station 1-3,E100000003385,100.0
Bin Qasim power station 1-4,E100000003385,100.0
Bin Qasim power station 1-5,E100000003385,100.0
Bin Qasim power station 1-6,E100000003385,100.0
Bin Qasim power station 2-1,E100000003385,100.0
Bin Qasim power station 3-1,E100000003385,100.0
Bin Qasim power station 3-2,E100000003385,100.0
Bioetanol Galicia power station 1,E100000002537,100.0
Birdsboro power station GEN1,E100000002538,100.0
Bir Mcherga power station 1,E100000002137,100.0
Bir Mcherga power station 2,E100000002137,100.0
Bir Mcherga power station 3,E100000002137,100.0
Bir Mcherga power station 4,E100000002137,100.0
Bisha Central power plant 1,E100000000890,100.0
Bisha Central power plant 2,E100000000890,100.0
Bisha Central power plant 3,E100000000890,100.0
Bisha Central power plant 4,E100000000890,100.0
Bisha Central power plant 5,E100000000890,100.0
Bisha Central power plant 6,E100000000890,100.0
Bisha Central power plant 7,E100000000890,100.0
Bisha Mine hybrid power plant 1,E100001011789,
Bishkek 2 power station Unit 1,,
"Bishkek power station Unit 10, timepoint 2",E100000002910,100.0
"Bishkek power station Unit 11, timepoint 2",E100000002910,100.0
Bishkek power station Unit 14,E100000002910,100.0
Bishkek power station Unit 15,E100000002910,100.0
"Bishkek power station Unit 6, timepoint 2",E100000002910,100.0
"Bishkek power station Unit 7, timepoint 2",E100000002910,100.0
"Bishkek power station Unit 8, timepoint 2",E100000002910,100.0
"Bishkek power station Unit 9, timepoint 2",E100000002910,100.0
Bishkekselmash power station Unit 1,,
Bishkekselmash power station Unit 2,,
Bistoon power station 1,E100000002540,100.0
Bistoon power station 2,E100000002540,100.0
Bitola power station Unit 1R,E100001011457,100.0
Bitterfeld power station 1,E100000002992,100.0
Blachownia Manufacturing Plant power station TG1,E100000120662,100.0
Blachownia Manufacturing Plant power station TG2,E100000120662,100.0
Blachownia Manufacturing Plant power station TG4,E100000120662,100.0
Blackburn Mill power station 1,E100000001727,100.0
Black Dog Generating Station 6-1,E100000140130,100.0
Black Dog Generating Station BDS0,E100000140130,100.0
Blackhall Road power station 1,,
Black Hawk Station UNT1,E100000002185,100.0
Black Hawk Station UNT2B,E100000002185,100.0
Black Mountain generating station 1,E100000004257,100.0
Black Mountain generating station 2,E100000004257,100.0
Black Point power station 1,E100000002656,100.0
Black Point power station 2,E100000002656,100.0
Black Point power station 3,E100000002656,100.0
Black Point power station 4,E100000002656,100.0
Black Point power station 5,E100000002656,100.0
Black Point power station 6,E100000002656,100.0
Black Point power station 7,E100000002656,100.0
Black Point power station 8,E100000002656,100.0
Black Point power station D1,E100000002656,100.0
Black Point power station D2,E100000002656,100.0
"Blagoveshchensk power station Unit 1, timepoint 2",E100000003018,100.0
"Blagoveshchensk power station Unit 2, timepoint 2",E100000003018,100.0
"Blagoveshchensk power station Unit 3, timepoint 2",E100000003018,100.0
"Blagoveshchensk power station Unit 4, timepoint 2",E100000003018,100.0
Blénod power station 5,E100000001870,100.0
"Blount Street Station Unit 6, timepoint 2",E100000003518,100.0
"Blount Street Station Unit 7, timepoint 2",E100000003518,100.0
Bluegrass generating station CT1,E100000002243,100.0
Bluegrass generating station CT2,E100000002243,100.0
Bluegrass generating station CT3,E100000002243,100.0
Blue Lake power station 1,E100000140130,100.0
Blue Lake power station 2,E100000140130,100.0
Blue Lake power station 3,E100000140130,100.0
Blue Lake power station 4,E100000140130,100.0
Blue Lake power station 7,E100000140130,100.0
Blue Lake power station 8,E100000140130,100.0
Blue Spruce energy center CT01,E100000003845,100.0
Blue Spruce energy center CT02,E100000003845,100.0
Blue Water energy center CC_set,E100000002239,100.0
Bluffview power station CC1,E100000002209,100.0
Blythe Energy power station CC1,E100000002430,100.0
BMPP Nusantara-1 power station 1,E100000000537,100.0
BMPP Nusantara-1 power station 1,E100000185999,100.0
Boalkhali power station 1,E100000001781,100.0
Boalkhali power station 2,E100000001781,100.0
Bob Glanzer Generating Station IC,E100000150310,100.0
Bobov Dol power station 6B,E100000000096,100.0
Bobruisk CHP-2 power station 1,E100000003871,100.0
Bobruisk CHP-2 power station 2,E100000003871,100.0
Bobruisk CHP-2 power station 3,E100000003871,100.0
Boca de Jaruco power station 1,E100000002942,100.0
Boffalora power station 1,E100000002723,100.0
Bogue power station 1,E100000003359,100.0
Bohol diesel power station 1,E100001011142,100.0
Bolgiano power station 1,E100000000610,100.0
Bonny Island LNG power plant 5,E100000003649,100.0
Bonny Island LNG power plant 6,E100000003649,100.0
Borang power station 1,E100000000537,100.0
Borang power station 1,E100000185999,100.0
Borgo Trento power station 1,E100000001973,100.0
Borisov CHP power station 1,E100000003870,100.0
Bor power plant 1,,
Borsodchem power station 1,E100000001400,100.0
Borujerd Combined-Cycle power plant CC,E100000000551,100.0
Boryeong power station CC1,E100000003442,100.0
Boryeong power station CC2,E100000003442,100.0
Boryeong power station CC3,E100000003442,100.0
Boryeong power station CC5,E100000003442,100.0
Boryeong power station CC6,E100000003442,100.0
Bosanski Brod power station 1,E100000003353,100.0
Bosen Bursa power station 1,E100000002547,100.0
Bosen Bursa power station 2,E100000002547,100.0
Bosen Bursa power station 3,E100000002547,100.0
Bosque County Peaking power station G125,E100000002625,100.0
Bosque County Peaking power station G641,E100000002625,100.0
Botlek power station 1,E100000000375,100.0
Botlek Refinery power station GT 3,E100000001478,100.0
Botum Sakor power station New1,E100000120174,100.0
Bouchain power station 7,E100000001870,100.0
Bouchemma power station 1,E100000002137,100.0
Bouchemma power station 4,E100000002137,100.0
Bouchemma power station 5,E100000002137,100.0
Boufarik 1 power plant 1,E100000001755,100.0
Boufarik 1 power plant 2,E100000001755,100.0
Boufarik 1 power plant 3,E100000001755,100.0
Boufarik 1 power plant 4,E100000001755,100.0
Boufarik 2 power plant 1,E100000004059,100.0
Boufarik 2 power plant 2,E100000004059,100.0
Boufarik 2 power plant 3,E100000004059,100.0
Boulaos power station 1,,
Boushehr power plant 1,E100000004072,100.0
Boushehr power plant 2,E100000004072,100.0
Boutlélis power station 1,E100000004059,100.0
Boutlélis power station 2,E100000004059,100.0
Bowline Point power station 1,E100000003086,100.0
Bowline Point power station 2,E100000003086,100.0
Boxberg power station GT1,E100000003480,100.0
Bracknell power station ICCC,E100001014185,
Braemar 1 power station 1,E100000002425,100.0
Braemar 1 power station 2,E100000002425,100.0
Braemar 1 power station 3,E100000002425,100.0
Braemar 2 power station 5,E100000002466,100.0
Braemar 2 power station 6,E100000002466,100.0
Braemar 2 power station 7,E100000002466,100.0
Braes Bayou Plant CTG-1,E100000002548,100.0
Braes Bayou Plant CTG-2,E100000002548,100.0
Braes Bayou Plant CTG-3,E100000002548,100.0
Braes Bayou Plant CTG-4,E100000002548,100.0
Braes Bayou Plant CTG-5,E100000002548,100.0
Braes Bayou Plant CTG-6,E100000002548,100.0
Braes Bayou Plant CTG-7,E100000002548,100.0
Braes Bayou Plant CTG-8,E100000002548,100.0
Brahmapuram Diesel power station 1,E100000001921,100.0
Brame Energy power station 1,E100000002720,100.0
Brandenburg Havel power station 1,E100000004096,100.0
Brandsen power station 1,E100000001759,100.0
Brandy Branch power station 1,E100000001243,100.0
Brandy Branch power station CC1,E100000001243,100.0
Brandywine power facility F701,E100000003388,100.0
Braskem Idesa power station 1,E100000002553,100.0
Braunschweig Mitte power station Block 12,E100000002498,100.0
Braunschweig Mitte power station GuD,E100000002498,100.0
Braunschweig Nord power station 1,E100000002498,100.0
Brazi power station 5,E100000000388,100.0
Brazi power station 6,E100000000388,100.0
Brazi power station 7,E100000000388,100.0
Brazi power station 8,E100000000388,100.0
Brennilis power station GT1,E100000001870,100.0
Brennilis power station GT2,E100000001870,100.0
Brennilis power station GT3,E100000001870,100.0
Bresson power station 1,E100000002558,100.0
Bresson power station 2,E100000002558,100.0
Bresson power station 3,E100000002558,100.0
Brestanica (TEB) power station PB4,E100000001709,100.0
Brestanica (TEB) power station PB5,E100000001709,100.0
Brestanica (TEB) power station PB6,E100000001709,100.0
Brestanica (TEB) power station PB7,E100000001709,100.0
Bridgeport Energy Project BPE1,E100000002559,100.0
Bridgeport Harbor Station CC1,E100000001381,100.0
Bridge power station 1,E100000002884,100.0
Bridge power station 2,E100000002884,100.0
Brigadier López power station BLOPTG01,E100000001758,100.0
Brigadier López power station ST1,E100000001758,100.0
Brighton Beach generating station 1,E100000002478,100.0
Brikama (GEG) power plant 1,E100001011981,100.0
Brikama (NAWEC) power plant 1,,
Brindisi Nord power station 10,E100000000610,100.0
Brindisi Nord power station 8,E100000000610,100.0
Brindisi Nord power station 9,E100000000610,100.0
Brindisi Nord power station ST1,E100000002978,100.0
Brindisi Nord power station ST2,E100000002978,100.0
Brindisi Sud power station CC1,E100000000608,100.0
Brindisi Sud power station CC2,E100000000608,100.0
Broad River energy center CT01,E100000002561,100.0
Broad River energy center CT02,E100000002561,100.0
Broad River energy center CT03,E100000002561,100.0
Broad River energy center CT04,E100000002561,100.0
Broad River energy center CT05,E100000002561,100.0
Broadwing Clean energy complex 1,E100000002168,
Broadwing Clean energy complex 1,E100000002167,
Broadwing Clean energy complex 1,E100001000641,
Brooklyn Navy Yard cogeneration power station CC1,E100000002181,25.0
Brooklyn Navy Yard cogeneration power station CC1,E100000002250,48.0
Brooklyn Navy Yard cogeneration power station CC1,E100000002283,25.0
Brooklyn Navy Yard cogeneration power station CC2,E100000002181,40.0
Brooklyn Navy Yard cogeneration power station CC2,E100000002283,40.0
Brooklyn Navy Yard cogeneration power station CC2,E100000002250,19.0
Brotman power station CTG-1,E100000001325,100.0
Brotman power station CTG-2,E100000001325,100.0
Brotman power station CTG-3,E100000001325,100.0
Brotman power station CTG-4,E100000001325,100.0
Brotman power station CTG-5,E100000001325,100.0
Brotman power station CTG-6,E100000001325,100.0
Brownsville Peaking power station 1,E100000002329,100.0
Brownsville Peaking power station 2,E100000002329,100.0
Brownsville Peaking power station 3,E100000002329,100.0
Brownsville Peaking power station 4,E100000002329,100.0
"Brunner Island power station Unit 1, timepoint 2",E100000002564,100.0
"Brunner Island power station Unit 2, timepoint 2",E100000002564,100.0
"Brunner Island power station Unit 3, timepoint 2",E100000002564,100.0
Brunot Island power station BICC,E100000002565,100.0
Brunswick County power station BC01,E100000004306,100.0
Brush generation facility BCP,E100000002430,100.0
Brush generation facility BIV,E100000002535,100.0
Brush generation facility CPP,E100000002535,100.0
BSES Kerala power station 1,E100000001937,100.0
Bucharest Grozavesti power station 1,E100000002918,100.0
Bucharest Grozavesti power station 2,E100000002918,100.0
Bucharest Grozavesti power station 5,,
Bucharest Progresu power station 1,E100000002918,100.0
Bucharest Progresu power station 2,E100000002918,100.0
Bucharest Progresu power station 3,E100000002918,100.0
Bucharest Progresu power station 4,E100000002918,100.0
Bucharest Progresu power station 5,E100000002918,100.0
Bucharest-Sud power station 3,E100000002918,100.0
Bucharest-Sud power station 4,E100000002918,100.0
Bucharest-Sud power station 8,E100000002918,100.0
Bucharest-Titan power station GT1,E100000002918,100.0
Bucharest-Vest power station 2.1,E100000002918,100.0
Bucharest-Vest power station 2.2,E100000002918,100.0
Bucharest-Vest power station 3+4,E100000002918,100.0
Bucheon power station 1,E100000003065,100.0
Bucheon power station 2,E100000003065,100.0
Bucheon power station 3,E100000003065,100.0
Buchmann Karton Paper Mill power station KWK Anlage,E100000001886,100.0
Bucksport Generation power station CC1,E100000003362,100.0
Buck Steam Station CC1,E100000002838,100.0
Budennovskaya power station 1,E100000003463,100.0
Buin Zahra power plant 1,E100000000551,100.0
Bukhara power station 1,E100000002411,100.0
Bukhara Teploenergo 3 power station 1,E100001012030,100.0
Bukhara Teploenergo 3 power station 2,E100001012030,100.0
Bukit Panggal power station 1,E100000002563,100.0
Bulacan Bunker C-fired diesel power station 1,E100001010459,100.0
Bulo Bulo power station 3,E100000002676,100.0
Bundang power station 1,E100000002110,100.0
Bundang power station 2,E100000002110,100.0
Burapa power station 1,E100001011084,100.0
Burghausen power station 12,E100000001905,100.0
Burghausen power station 9-10,E100000001905,100.0
Burghfield power station 1,E100000001652,100.0
"Burlington Generating Station Unit 1, timepoint 2",E100000003319,100.0
Burnside power station 1,E100000003667,100.0
