census_tract,county,state,pct_black_african_amer,pct_amer_indian_alaska_native,pct_asian,pct_native_hawaii_pacific,pct_two_or_more_races,pct_white,pct_hispanic_latino,pct_other_races,pct_age_under_10,pct_age_10_to_64,pct_age_over_64,total_threshold_criteria_exceeded,total_categories_exceeded,disadvantaged_without_neighbors,disadvantaged_with_neighbors_relaxed_low_inc_threshold,disadvantaged,total_population,adj_pct_indiv_below_200_fpl_percentile,adj_pct_indiv_below_200_fpl,is_low_income,expected_agri_loss_rate_nri,expected_building_loss_rate_nri,expected_population_loss_rate_nri,share_of_properties_fire_risk_in_30_years,energy_burden,housing_burden_pct,median_value_owner_occupied_housing_units,tract_covered_impervious_surface_cropland,percentile_tract_covered_impervious_surface_cropland,tract_min_35_acres,asthma_among_18plus_adults,diabetes_among_18plus_adults,heart_disease_among_18plus_adults,life_expectancy_years,unemployment_pct,pct_indiv_below_200_fpl,pct_indiv_below_100_fpl,merge_id_census_tract,developed_open_space_area21,developed_low_intensity_area22,developed_med_intensity_area23,developed_high_intensity_area24,developed_open_space_prop21,developed_low_intensity_prop22,developed_med_intensity_prop23,developed_high_intensity_prop24,merge_id_county,min_temp_celsius,max_temp_celsius,avg_temp_celsius,st_dev_temp_celsius,year_temp,avg_temp_fahren
06037480903,Los Angeles County,California,0.0,0.0,0.64,0.0,0.03,0.06,0.26,0.12,0.1,0.71,0.18,5,4.0,True,False,True,3248.0,0.77,0.39,True,0.0,0.0005,0.0001,0.0,1.0,42.0,605000.0,6663.0,86.0,True,680.0,1390.0,650.0,80.7,3.0,46.0,20.0,06037480903,41400.0,79200.0,504900.0,177300.0,0.051569506726457,0.098654708520179,0.628923766816143,0.22085201793722,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037481001,Los Angeles County,California,0.0,0.0,0.59,0.0,0.01,0.12,0.27,0.15,0.05,0.63,0.3,5,4.0,True,True,True,4369.0,0.66,0.31,True,0.0,0.0005,0.0001,0.0,1.0,45.0,592900.0,7052.0,89.0,True,650.0,1320.0,640.0,83.7,4.0,38.0,12.0,06037481001,60300.0,45900.0,631800.0,306000.0,0.05736301369863,0.043664383561644,0.601027397260274,0.291095890410959,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037481002,Los Angeles County,California,0.0,0.0,0.53,0.0,0.03,0.09,0.36,0.25,0.11,0.73,0.14,5,4.0,True,False,True,5646.0,0.65,0.31,True,0.0,0.0005,0.0001,0.0,1.0,38.0,477900.0,7088.0,89.0,True,620.0,1070.0,420.0,81.0,2.0,39.0,13.0,06037481002,20700.0,100800.0,521100.0,291600.0,0.022157996146435,0.107899807321773,0.557803468208092,0.312138728323699,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037481101,Los Angeles County,California,0.01,0.0,0.46,0.0,0.01,0.11,0.4,0.2,0.08,0.72,0.18,1,1.0,True,False,True,4513.0,0.52,0.24,False,0.0,0.0005,0.0001,0.0,1.0,46.0,556500.0,7188.0,90.0,True,630.0,1130.0,500.0,82.8,6.0,35.0,10.0,06037481101,40500.0,74700.0,444600.0,324900.0,0.045778229908444,0.084435401831129,0.502543234994913,0.367243133265514,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037481102,Los Angeles County,California,0.01,0.0,0.65,0.0,0.05,0.12,0.19,0.07,0.15,0.71,0.12,1,1.0,True,False,True,4000.0,0.59,0.27,False,0.0,0.0005,0.0001,0.0,1.0,53.0,614800.0,8049.0,95.0,True,620.0,940.0,350.0,83.1,4.0,39.0,10.0,06037481102,,17100.0,257400.0,339300.0,,0.027859237536657,0.419354838709677,0.552785923753666,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037481103,Los Angeles County,California,0.0,0.0,0.51,0.0,0.01,0.06,0.42,0.32,0.06,0.75,0.18,1,1.0,True,False,True,4926.0,0.43,0.19,False,0.0,0.0005,0.0001,0.0,2.0,35.0,622000.0,6553.0,85.0,True,630.0,1250.0,509.0,80.9,3.0,29.0,13.0,06037481103,3600.0,171900.0,1075500.0,162000.0,0.002547770700637,0.121656050955414,0.761146496815287,0.114649681528662,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037481201,Los Angeles County,California,0.0,0.0,0.63,0.0,0.01,0.07,0.28,0.22,0.09,0.78,0.12,1,1.0,True,True,True,3910.0,0.51,0.23,False,0.0,0.0005,0.0001,0.0,1.0,42.0,676600.0,6802.0,87.0,True,630.0,1110.0,450.0,80.5,3.0,33.0,10.0,06037481201,6300.0,139500.0,621900.0,266400.0,0.00609225413403,0.134899912967798,0.601392515230635,0.257615317667537,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037481202,Los Angeles County,California,0.0,0.0,0.57,0.0,0.04,0.08,0.32,0.19,0.09,0.73,0.16,1,1.0,True,False,True,6188.0,0.45,0.2,False,0.0,0.0005,0.0,0.0,1.0,34.0,611800.0,6121.0,80.0,True,640.0,1070.0,420.0,82.3,2.0,30.0,11.0,06037481202,63000.0,270000.0,1043100.0,178200.0,0.040392383150606,0.173110213502597,0.668782458165032,0.114252740911714,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037481300,Los Angeles County,California,0.0,0.0,0.67,0.0,0.0,0.03,0.28,0.14,0.06,0.76,0.17,1,1.0,True,False,True,3299.0,0.41,0.18,False,0.0,0.0005,0.0001,0.0,1.0,34.0,575600.0,6162.0,81.0,True,640.0,1300.0,520.0,84.3,8.0,29.0,11.0,06037481300,35100.0,144900.0,634500.0,81000.0,0.039195979899497,0.161809045226131,0.708542713567839,0.090452261306533,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037481401,Los Angeles County,California,0.0,0.0,0.76,0.0,0.01,0.05,0.17,0.11,0.08,0.79,0.12,5,4.0,True,True,True,6267.0,0.8,0.41,True,0.0,0.0005,0.0,0.0,2.0,50.0,622100.0,6492.0,84.0,True,630.0,1450.0,570.0,82.8,4.0,50.0,20.0,06037481401,34200.0,108000.0,903600.0,161100.0,0.028337061894109,0.089485458612975,0.748695003728561,0.133482475764355,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037481402,Los Angeles County,California,0.0,0.0,0.7,0.0,0.02,0.07,0.2,0.12,0.06,0.72,0.21,4,3.0,True,True,True,6598.0,0.65,0.31,True,0.0,0.0005,0.0,0.0,2.0,33.0,631400.0,6629.0,86.0,True,600.0,1270.0,500.0,84.2,6.0,39.0,14.0,06037481402,19800.0,220500.0,1267200.0,326700.0,0.010794896957802,0.120215897939156,0.690873405299313,0.178115799803729,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037481500,Los Angeles County,California,0.01,0.0,0.75,0.0,0.02,0.05,0.16,0.09,0.05,0.67,0.27,1,1.0,True,False,True,4489.0,0.48,0.21,False,0.0009,0.0005,0.0001,0.0,1.0,28.0,604600.0,5269.0,70.0,True,560.0,1270.0,550.0,83.2,8.0,27.0,8.0,06037481500,450900.0,180900.0,1129500.0,335700.0,0.205496308449549,0.082444626743232,0.514766201804758,0.152994257588187,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037481603,Los Angeles County,California,0.04,0.01,0.66,0.04,0.01,0.04,0.18,0.09,0.13,0.73,0.13,6,4.0,True,True,True,3486.0,0.73,0.36,True,0.0,0.0005,0.0001,0.0,1.0,50.0,619400.0,6869.0,88.0,True,600.0,1220.0,459.0,77.4,7.0,42.0,14.0,06037481603,900.0,50400.0,441900.0,161100.0,0.001375515818432,0.077028885832187,0.675378266850069,0.246217331499312,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037481604,Los Angeles County,California,0.01,0.0,0.57,0.0,0.0,0.09,0.31,0.16,0.08,0.73,0.18,1,1.0,True,True,True,3701.0,0.57,0.27,False,0.0,0.0005,0.0001,0.0,1.0,41.0,604500.0,6825.0,87.0,True,630.0,1100.0,420.0,83.8,6.0,32.0,6.0,06037481604,900.0,68400.0,427500.0,126000.0,0.001445086705202,0.109826589595376,0.686416184971098,0.202312138728324,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037481605,Los Angeles County,California,0.0,0.0,0.63,0.0,0.03,0.04,0.31,0.12,0.07,0.72,0.19,1,1.0,True,True,True,2831.0,0.62,0.29,False,0.0,0.0005,0.0001,0.0,1.0,39.0,564900.0,6825.0,87.0,True,640.0,1230.0,480.0,80.2,5.0,37.0,9.0,06037481605,,46800.0,603900.0,116100.0,,0.061032863849765,0.787558685446009,0.151408450704225,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037481606,Los Angeles County,California,0.05,0.0,0.67,0.0,0.01,0.02,0.23,0.13,0.09,0.73,0.16,8,5.0,True,True,True,5013.0,0.72,0.35,True,0.0,0.0005,0.0001,0.0,1.0,46.0,586400.0,7161.0,90.0,True,580.0,1190.0,450.0,84.2,4.0,42.0,11.0,06037481606,3600.0,48600.0,567900.0,243000.0,0.004171011470282,0.056308654848801,0.657977059436913,0.281543274244004,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037481711,Los Angeles County,California,0.0,0.0,0.85,0.01,0.0,0.02,0.09,0.05,0.06,0.69,0.23,8,5.0,True,True,True,4246.0,0.75,0.37,True,0.0,0.0005,0.0001,0.0,1.0,56.0,481700.0,7896.0,94.0,True,610.0,1560.0,650.0,93.3,5.0,45.0,21.0,06037481711,2700.0,2700.0,241200.0,199800.0,0.006048387096774,0.006048387096774,0.540322580645161,0.44758064516129,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037481712,Los Angeles County,California,0.0,0.0,0.78,0.01,0.0,0.0,0.19,0.09,0.06,0.74,0.19,7,5.0,True,True,True,5329.0,0.69,0.33,True,0.0,0.0005,0.0001,0.0,1.0,53.0,626000.0,6861.0,88.0,True,600.0,1450.0,570.0,82.3,4.0,43.0,15.0,06037481712,7200.0,45900.0,604800.0,80100.0,0.009756097560976,0.06219512195122,0.819512195121951,0.108536585365854,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037481713,Los Angeles County,California,0.0,0.0,0.77,0.0,0.0,0.01,0.2,0.16,0.11,0.7,0.17,1,1.0,True,True,True,2736.0,0.58,0.27,False,0.0,0.0005,0.0002,0.0,1.0,35.0,612800.0,7232.0,90.0,True,570.0,1240.0,480.0,85.1,1.0,41.0,13.0,06037481713,,14400.0,355500.0,97200.0,,0.030828516377649,0.761078998073218,0.208092485549133,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037481714,Los Angeles County,California,0.0,0.0,0.87,0.0,0.02,0.03,0.06,0.02,0.05,0.69,0.24,9,6.0,True,True,True,2739.0,0.77,0.39,True,0.0,0.0005,0.0002,0.0,1.0,49.0,486900.0,7781.0,93.0,True,580.0,1660.0,710.0,85.4,4.0,50.0,24.0,06037481714,900.0,11700.0,279900.0,162000.0,0.001980198019802,0.025742574257426,0.6158415841584159,0.356435643564356,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037481800,Los Angeles County,California,0.0,0.0,0.61,0.0,0.02,0.14,0.21,0.07,0.07,0.64,0.27,1,1.0,True,False,True,2558.0,0.17,0.06,False,0.0,0.0005,0.0002,0.0,1.0,21.0,652100.0,5649.0,75.0,True,560.0,1180.0,520.0,86.6,2.0,15.0,5.0,06037481800,26100.0,189900.0,601200.0,5400.0,0.031728665207877,0.230853391684902,0.730853391684901,0.006564551422319,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037481901,Los Angeles County,California,0.0,0.0,0.34,0.0,0.02,0.14,0.5,0.27,0.08,0.71,0.19,0,0.0,False,False,False,5775.0,0.18,0.06,False,0.0,0.0005,0.0,0.0,1.0,28.0,635100.0,6449.0,84.0,True,630.0,1090.0,459.0,83.2,5.0,18.0,6.0,06037481901,54900.0,238500.0,1338300.0,198900.0,0.029901960784314,0.129901960784314,0.728921568627451,0.108333333333333,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037481902,Los Angeles County,California,0.03,0.0,0.31,0.0,0.0,0.09,0.54,0.27,0.1,0.7,0.19,1,1.0,True,False,True,3443.0,0.48,0.22,False,0.0001,0.0005,0.0001,0.0,1.0,30.0,600500.0,6243.0,82.0,True,650.0,1190.0,520.0,83.0,1.0,33.0,17.0,06037481902,55800.0,126900.0,519300.0,173700.0,0.062753036437247,0.142712550607287,0.584008097165992,0.195344129554656,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037482001,Los Angeles County,California,0.0,0.0,0.8,0.0,0.01,0.04,0.14,0.06,0.07,0.59,0.33,1,1.0,True,False,True,2650.0,0.11,0.03,False,0.0006,0.0005,0.0001,0.0,1.0,14.0,670300.0,4782.0,63.0,True,490.0,1280.0,560.0,85.1,6.0,12.0,4.0,06037482001,688500.0,781200.0,1065600.0,214200.0,0.23423147581139,0.26576852418861,0.362522963870178,0.072872014696877,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037482002,Los Angeles County,California,0.01,0.0,0.61,0.0,0.01,0.04,0.31,0.24,0.11,0.69,0.19,1,1.0,True,False,True,6760.0,0.5,0.22,False,0.0002,0.0005,0.0,0.0,1.0,29.0,717800.0,5727.0,76.0,True,560.0,1200.0,500.0,84.7,5.0,32.0,11.0,06037482002,245700.0,628200.0,1275300.0,201600.0,0.098984771573604,0.253081943437273,0.513778100072516,0.081218274111675,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037482101,Los Angeles County,California,0.0,0.0,0.67,0.01,0.01,0.05,0.24,0.13,0.08,0.69,0.22,1,1.0,True,True,True,4750.0,0.57,0.26,False,0.0,0.0005,0.0001,0.0,1.0,40.0,617200.0,6389.0,83.0,True,600.0,1350.0,540.0,84.0,7.0,33.0,12.0,06037482101,66600.0,224100.0,688500.0,162900.0,0.0578125,0.19453125,0.59765625,0.14140625,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037482102,Los Angeles County,California,0.01,0.0,0.58,0.0,0.04,0.06,0.31,0.1,0.1,0.67,0.21,1,1.0,True,False,True,2943.0,0.37,0.16,False,0.0,0.0005,0.0001,0.0,1.0,23.0,666600.0,5547.0,74.0,True,590.0,1280.0,530.0,84.6,5.0,25.0,10.0,06037482102,129600.0,304200.0,576900.0,56700.0,0.117936117936118,0.276822276822277,0.524979524979525,0.051597051597052,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037482201,Los Angeles County,California,0.0,0.0,0.7,0.0,0.01,0.02,0.26,0.15,0.08,0.71,0.19,7,6.0,True,True,True,4076.0,0.85,0.46,True,0.0,0.0005,0.0001,0.0,1.0,52.0,554800.0,7009.0,89.0,True,630.0,1660.0,690.0,85.0,4.0,58.0,22.0,06037482201,19800.0,69300.0,497700.0,188100.0,0.025551684088269,0.089430894308943,0.642276422764228,0.24274099883856,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037482202,Los Angeles County,California,0.01,0.0,0.71,0.0,0.0,0.01,0.24,0.17,0.12,0.72,0.15,7,5.0,True,True,True,5087.0,0.67,0.32,True,0.0,0.0005,0.0001,0.0,1.0,48.0,544900.0,7127.0,89.0,True,590.0,1260.0,470.0,85.2,3.0,42.0,15.0,06037482202,6300.0,25200.0,507600.0,107100.0,0.00974930362117,0.03899721448468,0.785515320334262,0.165738161559889,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037482301,Los Angeles County,California,0.0,0.0,0.78,0.0,0.0,0.01,0.19,0.13,0.08,0.75,0.16,7,6.0,True,True,True,4941.0,0.85,0.46,True,0.0,0.0005,0.0001,0.0,1.0,56.0,673200.0,6570.0,85.0,True,680.0,1490.0,570.0,81.7,9.0,51.0,18.0,06037482301,6300.0,82800.0,707400.0,76500.0,0.007216494845361,0.094845360824742,0.810309278350515,0.087628865979381,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037482303,Los Angeles County,California,0.0,0.0,0.66,0.0,0.0,0.02,0.3,0.22,0.15,0.71,0.13,8,6.0,True,True,True,6156.0,0.78,0.4,True,0.0,0.0005,0.0,0.0,1.0,47.0,521900.0,6540.0,85.0,True,660.0,1310.0,490.0,83.7,6.0,49.0,15.0,06037482303,18900.0,78300.0,805500.0,72900.0,0.019248395967003,0.07974335472044,0.820348304307974,0.074243813015582,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037482304,Los Angeles County,California,0.01,0.0,0.49,0.0,0.02,0.02,0.44,0.26,0.14,0.73,0.11,9,7.0,True,True,True,3216.0,0.91,0.54,True,0.0,0.0005,0.0001,0.0,2.0,57.0,533200.0,7087.0,89.0,True,760.0,1650.0,670.0,84.5,5.0,65.0,40.0,06037482304,2700.0,40500.0,489600.0,88200.0,0.004347826086957,0.065217391304348,0.788405797101449,0.142028985507246,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037482401,Los Angeles County,California,0.0,0.0,0.54,0.0,0.0,0.02,0.42,0.25,0.11,0.71,0.16,7,5.0,True,True,True,3670.0,0.76,0.38,True,0.0,0.0005,0.0001,0.0,1.0,41.0,608400.0,6392.0,83.0,True,690.0,1430.0,560.0,81.9,5.0,47.0,11.0,06037482401,34200.0,111600.0,572400.0,120600.0,0.040772532188841,0.133047210300429,0.682403433476395,0.143776824034335,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037482402,Los Angeles County,California,0.01,0.0,0.5,0.0,0.0,0.04,0.45,0.38,0.08,0.75,0.16,7,5.0,True,False,True,7566.0,0.77,0.39,True,0.0013,0.0005,0.0,0.0,1.0,39.0,447900.0,4042.0,53.0,True,670.0,1440.0,580.0,80.59,2.0,46.0,15.0,06037482402,1071900.0,597600.0,1353600.0,266400.0,0.308229813664596,0.17184265010352,0.389233954451346,0.076604554865424,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037482502,Los Angeles County,California,0.0,0.0,0.77,0.0,0.01,0.0,0.2,0.08,0.08,0.77,0.14,7,6.0,True,True,True,3310.0,0.66,0.31,True,0.0,0.0005,0.0001,0.0,1.0,43.0,610400.0,6415.0,84.0,True,640.0,1300.0,480.0,79.8,5.0,39.0,14.0,06037482502,29700.0,60300.0,497700.0,49500.0,0.046283309957924,0.093969144460028,0.775596072931276,0.077138849929874,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037482503,Los Angeles County,California,0.01,0.02,0.59,0.0,0.04,0.01,0.31,0.14,0.1,0.76,0.13,1,1.0,True,True,True,4293.0,0.55,0.25,False,0.0,0.0005,0.0001,0.0,1.0,50.0,599200.0,6789.0,87.0,True,640.0,1230.0,450.0,85.9,5.0,37.0,10.0,06037482503,12600.0,70200.0,554400.0,89100.0,0.017348203221809,0.096654275092937,0.763320941759604,0.122676579925651,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037482521,Los Angeles County,California,0.0,0.0,0.54,0.0,0.02,0.05,0.38,0.19,0.08,0.71,0.19,1,1.0,True,True,True,5842.0,0.52,0.24,False,0.0,0.0005,0.0,0.0,1.0,35.0,519800.0,5185.0,69.0,True,640.0,1260.0,509.0,88.0,5.0,34.0,8.0,06037482521,196200.0,536400.0,794700.0,18900.0,0.126891734575087,0.346915017462165,0.513969732246799,0.012223515715949,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037482522,Los Angeles County,California,0.0,0.0,0.45,0.0,0.02,0.06,0.46,0.16,0.08,0.71,0.19,1,1.0,True,False,True,4478.0,0.27,0.11,False,0.0009,0.0005,0.0001,0.0,1.0,26.0,445400.0,4516.0,60.0,True,630.0,1090.0,430.0,84.4,5.0,20.0,6.0,06037482522,402300.0,380700.0,689400.0,51300.0,0.245469522240527,0.232289950576606,0.420647995606809,0.031301482701812,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037482600,Los Angeles County,California,0.0,0.02,0.6,0.0,0.01,0.07,0.28,0.16,0.05,0.7,0.24,1,1.0,True,False,True,6262.0,0.47,0.21,False,0.0011,0.0005,0.0,0.0,1.0,33.0,648200.0,5381.0,72.0,True,590.0,1440.0,620.0,83.0,6.0,27.0,10.0,06037482600,398700.0,765900.0,1476000.0,81900.0,0.140145523568491,0.26921860170832,0.518823157228725,0.028788358114521,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037482701,Los Angeles County,California,0.0,0.0,0.35,0.0,0.0,0.03,0.6,0.42,0.1,0.69,0.19,0,0.0,False,False,False,4323.0,0.47,0.21,False,0.0,0.0005,0.0001,0.0,1.0,32.0,559700.0,6614.0,85.0,True,630.0,1210.0,490.0,81.4,4.0,27.0,8.0,06037482701,9000.0,130500.0,910800.0,186300.0,0.007278020378457,0.105531295487627,0.736535662299854,0.150655021834061,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037482702,Los Angeles County,California,0.01,0.0,0.46,0.0,0.05,0.07,0.42,0.17,0.07,0.68,0.24,0,0.0,False,False,False,2373.0,0.16,0.05,False,0.0,0.0005,0.0002,0.0,1.0,23.0,581400.0,5739.0,76.0,True,580.0,1230.0,520.0,82.2,3.0,17.0,5.0,06037482702,26100.0,121500.0,562500.0,1800.0,0.036662452591656,0.170670037926675,0.790139064475348,0.002528445006321,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037482800,Los Angeles County,California,0.02,0.0,0.52,0.0,0.04,0.04,0.4,0.22,0.13,0.66,0.2,0,0.0,False,False,False,4524.0,0.37,0.16,False,0.0013,0.0005,0.0001,0.0,1.0,32.0,592400.0,5154.0,69.0,True,620.0,1260.0,540.0,82.4,8.0,24.0,5.0,06037482800,604800.0,732600.0,1463400.0,225000.0,0.191126279863481,0.231513083048919,0.462457337883959,0.071103526734926,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037500100,Los Angeles County,California,0.0,0.0,0.16,0.0,0.03,0.43,0.38,0.17,0.11,0.68,0.2,0,0.0,False,False,False,4840.0,0.1,0.03,False,0.0019,0.0064,0.0001,55.0,1.0,13.0,899000.0,1397.0,17.0,True,700.0,960.0,560.0,85.7,2.0,12.0,4.0,06037500100,4673700.0,1168200.0,301500.0,5400.0,0.47084957838426,0.117689727083144,0.030374467313446,0.000544020310092,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037500201,Los Angeles County,California,0.0,0.0,0.07,0.0,0.03,0.57,0.3,0.11,0.08,0.7,0.2,0,0.0,False,False,False,7267.0,0.07,0.01,False,0.0011,0.0026,0.0,12.0,1.0,10.0,708200.0,2340.0,29.0,True,700.0,890.0,509.0,,2.0,10.0,5.0,06037500201,3231000.0,1828800.0,828000.0,65700.0,0.447073474470735,0.253051058530511,0.114570361145704,0.009090909090909,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037500202,Los Angeles County,California,0.0,0.0,0.2,0.0,0.04,0.3,0.45,0.14,0.09,0.67,0.22,0,0.0,False,False,False,4988.0,0.02,0.0,False,0.0008,0.0032,0.0001,12.0,1.0,15.0,967200.0,2756.0,35.0,True,660.0,919.0,500.0,83.5,3.0,5.0,1.0,06037500202,1927800.0,2164500.0,858600.0,139500.0,0.303442413939651,0.340699815837937,0.135146621334467,0.021957784388724,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037500300,Los Angeles County,California,0.0,0.0,0.16,0.0,0.03,0.28,0.54,0.15,0.09,0.67,0.23,0,0.0,False,False,False,2973.0,0.13,0.04,False,0.0045,0.0101,0.0001,63.0,1.0,26.0,602800.0,2850.0,36.0,True,660.0,980.0,400.0,82.6,2.0,10.0,5.0,06037500300,3152700.0,1763100.0,1261800.0,749700.0,0.350755982777611,0.196155001501953,0.14038249724642,0.083408430960248,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037500402,Los Angeles County,California,0.0,0.0,0.0,0.0,0.01,0.01,0.97,0.63,0.12,0.77,0.1,1,1.0,True,False,True,4856.0,0.61,0.29,False,0.0,0.0006,0.0001,0.0,2.0,38.0,452000.0,7231.0,90.0,True,760.0,1150.0,440.0,77.09,5.0,37.0,9.0,06037500402,26100.0,84600.0,808200.0,425700.0,0.019410977242303,0.062918340026774,0.601070950468541,0.316599732262383,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037500403,Los Angeles County,California,0.0,0.02,0.07,0.0,0.0,0.05,0.86,0.27,0.08,0.74,0.16,0,0.0,False,False,False,3829.0,0.28,0.11,False,0.0006,0.0006,0.0001,0.0,1.0,20.0,452800.0,5216.0,69.0,True,700.0,1250.0,500.0,84.8,3.0,22.0,11.0,06037500403,275400.0,456300.0,1235700.0,163800.0,0.12289156626506,0.203614457831325,0.55140562248996,0.073092369477912,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037500404,Los Angeles County,California,0.0,0.0,0.06,0.0,0.01,0.09,0.82,0.44,0.08,0.74,0.16,0,0.0,False,False,False,4551.0,0.39,0.17,False,0.0,0.0006,0.0001,0.0,1.0,24.0,436700.0,5536.0,74.0,True,690.0,1150.0,450.0,80.5,4.0,25.0,10.0,06037500404,87300.0,305100.0,752400.0,49500.0,0.07309721175584,0.255463451394122,0.629992464204974,0.041446872645064,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
06037500500,Los Angeles County,California,0.0,0.0,0.08,0.0,0.0,0.05,0.86,0.36,0.07,0.73,0.19,1,1.0,True,False,True,2703.0,0.59,0.28,False,0.0,0.0007,0.0001,0.0,2.0,25.0,328400.0,5740.0,76.0,True,760.0,1300.0,540.0,77.2,2.0,34.0,8.0,06037500500,39600.0,111600.0,468000.0,128700.0,0.052631578947368,0.148325358851675,0.62200956937799,0.171052631578947,06037,10.5675001144409,21.595832824707,18.4050856601076,1.74073474977553,2014,65.12915418819368
